postcode,avg_download,max_download,avg_upload,max_upload,lsoa_code,lsoa_name,district_code,district_name
IP215PZ,51.2,79.9,12.7,20,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP215QA,31.3,80,7,20,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP215QB,29.9,55,4.5,10,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP215QD,37.8,80,10.1,20,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP215QG,31.1,53.2,5.5,10.5,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP215QH,53.5,79.9,15,20,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP215QJ,31.5,40,7.1,10,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP215QN,34,65.7,7.4,20,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP215QQ,48.2,79.9,12.7,20,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP215QT,3.6,6.5,0.8,1.1,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215QW,43,64.3,11.5,17,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP215RA,4.5,6.8,0.8,1.2,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215RB,22.3,55,5.5,18.7,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215RD,14.3,58.9,3.1,20,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215RE,4.8,8.1,0.7,1.2,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215RF,2.9,4.8,0.4,0.4,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215RG,11.6,79.9,2.7,20,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215RH,10.4,55,1.8,10,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP215RS,3.8,5,0.4,0.4,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP215RT,41.8,79.9,10.2,20,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP215SA,14.4,40,1.3,6,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP215SD,6.8,8.1,0.4,0.4,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP215SG,7.3,8.1,0.4,0.4,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP215SL,4.4,8.1,0.4,0.4,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP215SP,10.7,22.8,2.4,6.5,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP215ST,10.6,30,1.4,5.3,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP215SW,5.4,8.1,0.4,0.4,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP215SY,3.7,6.7,0.5,0.7,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP215TE,14.2,31.3,1.7,5.3,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP215TF,3.3,3.9,0.4,0.4,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP215TG,4.1,4.5,0.4,0.4,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP215TH,4.6,6.8,0.4,0.4,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP215TJ,3.3,5.1,0.4,0.4,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP215TL,4.7,37.2,0.9,10,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP215TN,3.8,5.2,0.4,0.4,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP215TQ,1.8,2.4,0.7,0.8,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP215TR,2.1,2.7,0.5,0.7,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP215TS,3.8,20.9,0.7,1.3,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP215TT,3.4,5.3,0.8,1,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP215TU,7.2,50.5,1.6,13,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP215UE,4.3,6.4,0.8,1,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP215UJ,0.9,1.6,0.5,0.6,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP215UL,1.4,2,0.4,0.4,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP221AB,32.1,80,7.2,20,E01030064,Mid Suffolk 001C,E07000203,Mid Suffolk
IP221AD,34.4,80,6.7,20,E01030064,Mid Suffolk 001C,E07000203,Mid Suffolk
IP221AE,33.5,80,6.6,20,E01030064,Mid Suffolk 001C,E07000203,Mid Suffolk
IP221AG,43.9,80,9.8,20,E01030064,Mid Suffolk 001C,E07000203,Mid Suffolk
IP221AJ,24.9,57.4,5.7,19.1,E01030064,Mid Suffolk 001C,E07000203,Mid Suffolk
IP221AL,35.5,78.1,7.3,19.1,E01030064,Mid Suffolk 001C,E07000203,Mid Suffolk
IP221AN,26.7,66.9,4.6,12.2,E01030064,Mid Suffolk 001C,E07000203,Mid Suffolk
IP221AP,28.3,55.4,5.4,10.5,E01030064,Mid Suffolk 001C,E07000203,Mid Suffolk
IP221AQ,37.3,80,8.8,20,E01030064,Mid Suffolk 001C,E07000203,Mid Suffolk
IP221AR,20.8,50.6,4.9,16.6,E01030064,Mid Suffolk 001C,E07000203,Mid Suffolk
IP221AS,52.7,74.6,11.6,16.6,E01030064,Mid Suffolk 001C,E07000203,Mid Suffolk
IP221AT,36.3,79.9,8.1,18.1,E01030064,Mid Suffolk 001C,E07000203,Mid Suffolk
IP221AU,35.1,54.9,5.9,9.4,E01030064,Mid Suffolk 001C,E07000203,Mid Suffolk
IP221AW,25.6,44,5.2,9.5,E01030064,Mid Suffolk 001C,E07000203,Mid Suffolk
IP221AX,38.2,79.9,9.1,20,E01030064,Mid Suffolk 001C,E07000203,Mid Suffolk
IP221AY,26.7,77.6,4.7,20,E01030067,Mid Suffolk 002E,E07000203,Mid Suffolk
IP221AZ,1.1,1.5,0.3,0.4,E01030064,Mid Suffolk 001C,E07000203,Mid Suffolk
IP221BA,2.7,4.9,0.5,1,E01030064,Mid Suffolk 001C,E07000203,Mid Suffolk
IP221BE,28.4,79.9,6.5,19.7,E01030064,Mid Suffolk 001C,E07000203,Mid Suffolk
IP221BF,51.6,79.9,12.5,20,E01030064,Mid Suffolk 001C,E07000203,Mid Suffolk
IP221BG,21.9,42.9,4,8.5,E01030064,Mid Suffolk 001C,E07000203,Mid Suffolk
IP221BH,10.9,18.8,0.8,1.2,E01030066,Mid Suffolk 002D,E07000203,Mid Suffolk
IP221BL,51.4,79.7,10.3,20,E01030066,Mid Suffolk 002D,E07000203,Mid Suffolk
IP221BN,51.1,80,12.3,20,E01030066,Mid Suffolk 002D,E07000203,Mid Suffolk
IP221BP,31.3,79.9,6.1,20,E01030067,Mid Suffolk 002E,E07000203,Mid Suffolk
IP221BS,24.1,66.8,5.3,10,E01030067,Mid Suffolk 002E,E07000203,Mid Suffolk
IP221BU,47.9,78.7,10.2,20,E01030067,Mid Suffolk 002E,E07000203,Mid Suffolk
IP221BW,12.2,24,0.7,1.2,E01030067,Mid Suffolk 002E,E07000203,Mid Suffolk
IP221BX,32.7,72.1,7.1,19.9,E01030066,Mid Suffolk 002D,E07000203,Mid Suffolk
IP221BZ,41.6,70.4,8.1,15.8,E01030066,Mid Suffolk 002D,E07000203,Mid Suffolk
IP221DA,26.7,79.7,4.5,20,E01030066,Mid Suffolk 002D,E07000203,Mid Suffolk
IP221DB,19.5,36.5,3.4,8.1,E01030066,Mid Suffolk 002D,E07000203,Mid Suffolk
IP221DD,18.3,32.2,3.2,7.2,E01030066,Mid Suffolk 002D,E07000203,Mid Suffolk
IP221DF,28.6,55,3.9,10,E01030066,Mid Suffolk 002D,E07000203,Mid Suffolk
IP221DG,12.8,40,2.3,9.3,E01030067,Mid Suffolk 002E,E07000203,Mid Suffolk
IP221DH,48.5,52.3,9.2,9.7,E01030067,Mid Suffolk 002E,E07000203,Mid Suffolk
IP221DJ,21.9,35,3.5,8.7,E01030066,Mid Suffolk 002D,E07000203,Mid Suffolk
IP221DL,17.9,32.4,3.5,7.7,E01030067,Mid Suffolk 002E,E07000203,Mid Suffolk
IP221DN,32.9,45.8,7.8,8.2,E01030066,Mid Suffolk 002D,E07000203,Mid Suffolk
IP221DP,30.2,48.1,5.1,10,E01030067,Mid Suffolk 002E,E07000203,Mid Suffolk
IP221DS,38.8,73.4,8.4,20,E01030067,Mid Suffolk 002E,E07000203,Mid Suffolk
IP221DT,31.2,55,6.3,14,E01030066,Mid Suffolk 002D,E07000203,Mid Suffolk
IP221DW,24.6,52.6,4.4,8.9,E01030067,Mid Suffolk 002E,E07000203,Mid Suffolk
IP221DY,48.6,79.9,12.8,20,E01030067,Mid Suffolk 002E,E07000203,Mid Suffolk
IP221EA,48.5,80,11.8,20,E01030067,Mid Suffolk 002E,E07000203,Mid Suffolk
IP221EF,28,40.4,4.8,8,E01030066,Mid Suffolk 002D,E07000203,Mid Suffolk
IP221EG,32.8,80,6.6,20,E01030066,Mid Suffolk 002D,E07000203,Mid Suffolk
IP221EH,38.9,79.9,8.6,20,E01030067,Mid Suffolk 002E,E07000203,Mid Suffolk
IP221EL,7.8,9.2,0.8,1.1,E01030066,Mid Suffolk 002D,E07000203,Mid Suffolk
IP221EN,35.1,79.9,7.6,20,E01030067,Mid Suffolk 002E,E07000203,Mid Suffolk
IP221EP,23.5,48.9,4.3,9.2,E01030068,Mid Suffolk 002F,E07000203,Mid Suffolk
IP221ER,44,79.9,10,20,E01030067,Mid Suffolk 002E,E07000203,Mid Suffolk
IP221ET,44.3,80,9.4,20,E01030067,Mid Suffolk 002E,E07000203,Mid Suffolk
IP221EU,58.6,80,13.6,20,E01030067,Mid Suffolk 002E,E07000203,Mid Suffolk
IP221EZ,33.9,80,7.5,20,E01030067,Mid Suffolk 002E,E07000203,Mid Suffolk
IP221HA,35.7,76.6,8.2,20,E01030066,Mid Suffolk 002D,E07000203,Mid Suffolk
IP221HD,31.2,80,6.6,20,E01030066,Mid Suffolk 002D,E07000203,Mid Suffolk
IP221HE,17.7,17.7,1.1,1.1,E01030066,Mid Suffolk 002D,E07000203,Mid Suffolk
IP221HF,32.3,79.9,6.2,20,E01030066,Mid Suffolk 002D,E07000203,Mid Suffolk
IP221HG,23.5,74,3.8,20,E01030066,Mid Suffolk 002D,E07000203,Mid Suffolk
IP221HJ,57.4,80,13.6,20,E01030067,Mid Suffolk 002E,E07000203,Mid Suffolk
IP221HL,44.3,79.9,11.1,20,E01030068,Mid Suffolk 002F,E07000203,Mid Suffolk
IP221HN,50.4,79.9,13.8,20,E01030066,Mid Suffolk 002D,E07000203,Mid Suffolk
IP221HP,34.5,74.5,8.8,20,E01030066,Mid Suffolk 002D,E07000203,Mid Suffolk
IP221HQ,29.7,80,6.7,20,E01030066,Mid Suffolk 002D,E07000203,Mid Suffolk
IP221HS,4.7,12.5,0.7,1.1,E01030066,Mid Suffolk 002D,E07000203,Mid Suffolk
IP221HT,27.2,44,6.1,9.7,E01030066,Mid Suffolk 002D,E07000203,Mid Suffolk
IP221HW,49.9,80,12.9,20,E01030066,Mid Suffolk 002D,E07000203,Mid Suffolk
IP221HX,38.5,80,9.7,20,E01030066,Mid Suffolk 002D,E07000203,Mid Suffolk
IP221JJ,1.4,2.1,0.5,0.8,E01030096,West Suffolk 005B,E07000245,West Suffolk
IP221JL,4.5,14.3,0.8,1.2,E01030096,West Suffolk 005B,E07000245,West Suffolk
IP221JN,4.5,15.7,0.7,1.2,E01030096,West Suffolk 005B,E07000245,West Suffolk
IP221JW,1.6,2.6,0.6,1.1,E01030096,West Suffolk 005B,E07000245,West Suffolk
IP221JX,2.6,4.6,0.7,1.1,E01030096,West Suffolk 005B,E07000245,West Suffolk
IP221JY,5.8,9.1,0.9,1.1,E01030096,West Suffolk 005B,E07000245,West Suffolk
IP221LE,20.2,41.1,4.6,8.4,E01030066,Mid Suffolk 002D,E07000203,Mid Suffolk
IP221LF,43.7,54.9,9.4,10,E01030068,Mid Suffolk 002F,E07000203,Mid Suffolk
IP221LG,12.2,24.7,1.8,6.2,E01030067,Mid Suffolk 002E,E07000203,Mid Suffolk
IP221LP,10.3,37.4,1.2,6.4,E01030067,Mid Suffolk 002E,E07000203,Mid Suffolk
IP221LQ,6.4,7.4,0.6,1,E01030067,Mid Suffolk 002E,E07000203,Mid Suffolk
IP221LX,4.1,8.1,0.6,0.9,E01030067,Mid Suffolk 002E,E07000203,Mid Suffolk
IP221LY,2.7,3.8,0.5,0.7,E01030066,Mid Suffolk 002D,E07000203,Mid Suffolk
IP221LZ,6.3,16.1,0.7,1.1,E01030066,Mid Suffolk 002D,E07000203,Mid Suffolk
IP221NE,18,26,1.5,4.4,E01030066,Mid Suffolk 002D,E07000203,Mid Suffolk
IP221NF,31.8,47.9,6.2,11.2,E01030068,Mid Suffolk 002F,E07000203,Mid Suffolk
IP221NH,42.7,76.6,10.1,20,E01030068,Mid Suffolk 002F,E07000203,Mid Suffolk
IP221NJ,31.2,49.5,6,12,E01030068,Mid Suffolk 002F,E07000203,Mid Suffolk
IP221NL,37.4,80,9,20,E01030068,Mid Suffolk 002F,E07000203,Mid Suffolk
IP221NP,2.8,4.1,0.6,0.8,E01030068,Mid Suffolk 002F,E07000203,Mid Suffolk
IP221NS,35.8,79.9,8.7,20,E01030068,Mid Suffolk 002F,E07000203,Mid Suffolk
IP221NT,42.4,79.9,11.6,20,E01030068,Mid Suffolk 002F,E07000203,Mid Suffolk
IP221NU,33.1,60.4,6.7,10.3,E01030068,Mid Suffolk 002F,E07000203,Mid Suffolk
IP221NW,25.2,80,6.4,20,E01030068,Mid Suffolk 002F,E07000203,Mid Suffolk
IP221NX,33.6,72,6.4,14.9,E01030068,Mid Suffolk 002F,E07000203,Mid Suffolk
IP221NZ,12.2,25.1,0.9,1.7,E01030068,Mid Suffolk 002F,E07000203,Mid Suffolk
IP221PA,14.7,21.7,1.1,1.6,E01030068,Mid Suffolk 002F,E07000203,Mid Suffolk
IP221PB,21.1,44,4.5,10,E01030068,Mid Suffolk 002F,E07000203,Mid Suffolk
IP221PD,16.1,40,4.5,10,E01030066,Mid Suffolk 002D,E07000203,Mid Suffolk
IP221PJ,15.7,34.7,3.7,7.1,E01030068,Mid Suffolk 002F,E07000203,Mid Suffolk
IP221PN,2.5,4.3,0.5,0.7,E01030054,Mid Suffolk 002B,E07000203,Mid Suffolk
IP221PP,2.5,4.1,0.5,0.9,E01030054,Mid Suffolk 002B,E07000203,Mid Suffolk
IP221PQ,9.4,55,1.7,10,E01030054,Mid Suffolk 002B,E07000203,Mid Suffolk
IP221PR,2.6,3.6,0.5,0.8,E01030054,Mid Suffolk 002B,E07000203,Mid Suffolk
IP221PS,2.3,3.4,0.5,0.8,E01030054,Mid Suffolk 002B,E07000203,Mid Suffolk
IP221PT,1.8,3.2,0.4,0.4,E01030054,Mid Suffolk 002B,E07000203,Mid Suffolk
IP221PU,2.3,7,0.5,0.8,E01030054,Mid Suffolk 002B,E07000203,Mid Suffolk
IP221PW,9,79.9,1.9,20,E01030054,Mid Suffolk 002B,E07000203,Mid Suffolk
IP221PX,3.6,8,0.5,0.9,E01030054,Mid Suffolk 002B,E07000203,Mid Suffolk
IP221PY,6.5,40.8,1.1,5.9,E01030054,Mid Suffolk 002B,E07000203,Mid Suffolk
IP221QD,4.3,6.2,0.8,1.2,E01030054,Mid Suffolk 002B,E07000203,Mid Suffolk
IP221QE,5.9,8.3,0.9,1.2,E01030054,Mid Suffolk 002B,E07000203,Mid Suffolk
IP221QG,3,4.4,0.7,0.9,E01030054,Mid Suffolk 002B,E07000203,Mid Suffolk
IP221QL,4.8,7.8,0.8,1.2,E01030054,Mid Suffolk 002B,E07000203,Mid Suffolk
IP221QN,9.7,54.9,1.8,10,E01030054,Mid Suffolk 002B,E07000203,Mid Suffolk
IP221QP,4.5,11,0.8,1.3,E01030054,Mid Suffolk 002B,E07000203,Mid Suffolk
IP221QQ,3.6,5.4,0.6,1.1,E01030054,Mid Suffolk 002B,E07000203,Mid Suffolk
IP221QR,6.3,15.3,0.9,1.3,E01030054,Mid Suffolk 002B,E07000203,Mid Suffolk
IP221RA,5.7,9.3,0.9,1.1,E01030054,Mid Suffolk 002B,E07000203,Mid Suffolk
IP221RD,1.4,2.8,0.5,0.6,E01030054,Mid Suffolk 002B,E07000203,Mid Suffolk
IP221RE,1,1.4,0.4,0.4,E01030054,Mid Suffolk 002B,E07000203,Mid Suffolk
IP221RF,5.9,40,1.8,9.6,E01030054,Mid Suffolk 002B,E07000203,Mid Suffolk
IP221RG,1.6,2.5,0.6,0.8,E01030054,Mid Suffolk 002B,E07000203,Mid Suffolk
IP221RL,21.9,62.6,4.6,12.1,E01030066,Mid Suffolk 002D,E07000203,Mid Suffolk
IP221RN,40,74.2,10.1,20,E01030066,Mid Suffolk 002D,E07000203,Mid Suffolk
IP221RP,28.6,72.3,6.6,20,E01030066,Mid Suffolk 002D,E07000203,Mid Suffolk
IP221RR,39,80,9.3,20,E01030066,Mid Suffolk 002D,E07000203,Mid Suffolk
IP221RU,30.1,79.9,7.1,20,E01030066,Mid Suffolk 002D,E07000203,Mid Suffolk
IP221RW,29.9,69.8,7.2,17,E01030066,Mid Suffolk 002D,E07000203,Mid Suffolk
IP221RX,39.6,79.7,10.3,20,E01030066,Mid Suffolk 002D,E07000203,Mid Suffolk
IP221RY,18.4,54.9,4,10.1,E01030066,Mid Suffolk 002D,E07000203,Mid Suffolk
IP221RZ,15.9,37.9,2.7,7.9,E01030066,Mid Suffolk 002D,E07000203,Mid Suffolk
IP221SA,4.3,13.2,0.7,1.2,E01030067,Mid Suffolk 002E,E07000203,Mid Suffolk
IP221SE,6.9,18.4,0.9,1.2,E01030067,Mid Suffolk 002E,E07000203,Mid Suffolk
IP221SF,2.6,3.9,0.4,0.6,E01030067,Mid Suffolk 002E,E07000203,Mid Suffolk
IP221SG,6.9,76.6,1.8,20,E01030067,Mid Suffolk 002E,E07000203,Mid Suffolk
IP221SH,2.5,3.4,0.7,1,E01030054,Mid Suffolk 002B,E07000203,Mid Suffolk
IP221SL,3.4,5.2,0.7,1,E01030054,Mid Suffolk 002B,E07000203,Mid Suffolk
IP221SN,12,27.3,1.6,3.8,E01030064,Mid Suffolk 001C,E07000203,Mid Suffolk
IP221SP,6.2,8.8,0.9,1.2,E01030054,Mid Suffolk 002B,E07000203,Mid Suffolk
IP221SQ,1.2,1.7,0.5,0.7,E01030054,Mid Suffolk 002B,E07000203,Mid Suffolk
IP221SR,7.5,10.2,0.9,1.3,E01030054,Mid Suffolk 002B,E07000203,Mid Suffolk
IP221SS,5,8.8,0.8,1.1,E01030054,Mid Suffolk 002B,E07000203,Mid Suffolk
IP221ST,6.9,17.9,0.9,1.3,E01030054,Mid Suffolk 002B,E07000203,Mid Suffolk
IP221SU,8,19.8,0.6,1.2,E01026931,South Norfolk 015E,E07000149,South Norfolk
IP221SY,5.4,6.1,0.8,1.1,E01030054,Mid Suffolk 002B,E07000203,Mid Suffolk
IP221TD,32.3,53,6.1,10,E01030064,Mid Suffolk 001C,E07000203,Mid Suffolk
IP221TG,21.4,55,3.9,10,E01030064,Mid Suffolk 001C,E07000203,Mid Suffolk
IP221TH,29,46.7,5.2,10,E01030064,Mid Suffolk 001C,E07000203,Mid Suffolk
IP221TQ,31,42.1,6.5,9.1,E01030064,Mid Suffolk 001C,E07000203,Mid Suffolk
IP222AA,4.5,8.2,0.8,1.2,E01026873,South Norfolk 014A,E07000149,South Norfolk
IP222AD,5.2,6.8,0.7,1.2,E01026873,South Norfolk 014A,E07000149,South Norfolk
IP222AF,6.3,6.8,0.4,0.4,E01026873,South Norfolk 014A,E07000149,South Norfolk
IP222AG,6.9,12,0.7,1.3,E01026873,South Norfolk 014A,E07000149,South Norfolk
IP222AJ,9.8,22,0.6,1.3,E01026873,South Norfolk 014A,E07000149,South Norfolk
IP222AP,4.5,7.4,0.8,1.1,E01026873,South Norfolk 014A,E07000149,South Norfolk
IP222AQ,9,33.5,1.3,7.8,E01026873,South Norfolk 014A,E07000149,South Norfolk
IP222AR,35.1,80,9.1,20,E01026873,South Norfolk 014A,E07000149,South Norfolk
IP222AT,30.7,80,6.9,20,E01026873,South Norfolk 014A,E07000149,South Norfolk
IP222AX,34.2,79.9,7.5,20,E01026873,South Norfolk 014A,E07000149,South Norfolk
IP222AY,32.2,66.9,8.7,20,E01026873,South Norfolk 014A,E07000149,South Norfolk
IP222AZ,39.6,55,8.3,10,E01026873,South Norfolk 014A,E07000149,South Norfolk
IP222BA,48.9,79.9,11.2,20,E01026873,South Norfolk 014A,E07000149,South Norfolk
IP222BB,18.6,53,3.8,9.5,E01026873,South Norfolk 014A,E07000149,South Norfolk
IP222BD,11,22,1.9,4.3,E01026873,South Norfolk 014A,E07000149,South Norfolk
IP222BE,3.5,4,0.6,0.8,E01026873,South Norfolk 014A,E07000149,South Norfolk
IP222BF,23.7,30.8,2.7,3.2,E01026874,South Norfolk 014B,E07000149,South Norfolk
IP222BL,36.8,80,9.9,20,E01026873,South Norfolk 014A,E07000149,South Norfolk
IP222BN,6.8,14.5,0.7,1.2,E01026873,South Norfolk 014A,E07000149,South Norfolk
IP222BP,12.2,14.5,1.2,1.2,E01026873,South Norfolk 014A,E07000149,South Norfolk
IP222BQ,4,7.2,1,1.2,E01026873,South Norfolk 014A,E07000149,South Norfolk
IP222BW,2.1,2.6,0.7,1,E01026873,South Norfolk 014A,E07000149,South Norfolk
IP222DE,3.6,6.5,0.6,0.9,E01026873,South Norfolk 014A,E07000149,South Norfolk
IP222DG,16.2,80,3.7,20,E01026873,South Norfolk 014A,E07000149,South Norfolk
IP222DH,38.5,79.9,7.8,20,E01026873,South Norfolk 014A,E07000149,South Norfolk
IP222DJ,30.1,80,7.3,20,E01026873,South Norfolk 014A,E07000149,South Norfolk
IP222DL,40.2,79.9,10.2,20,E01026873,South Norfolk 014A,E07000149,South Norfolk
IP222DP,37.6,79.9,9.2,20,E01026873,South Norfolk 014A,E07000149,South Norfolk
IP222DQ,52.7,80,14.3,20,E01026873,South Norfolk 014A,E07000149,South Norfolk
IP222DR,27.8,49.8,5.6,9.7,E01026873,South Norfolk 014A,E07000149,South Norfolk
IP222DU,29.4,80,7.4,20,E01026873,South Norfolk 014A,E07000149,South Norfolk
IP222DW,30.3,73.8,7.9,20,E01026873,South Norfolk 014A,E07000149,South Norfolk
IP222DX,20.4,50.8,4.3,10,E01026874,South Norfolk 014B,E07000149,South Norfolk
IP222DZ,23.7,79.9,4.9,20,E01026874,South Norfolk 014B,E07000149,South Norfolk
IP222EA,36.3,80,9.6,20,E01026874,South Norfolk 014B,E07000149,South Norfolk
IP222EB,42.3,51.5,8.4,10,E01026874,South Norfolk 014B,E07000149,South Norfolk
IP222ED,55.7,80,14.8,20,E01026874,South Norfolk 014B,E07000149,South Norfolk
IP222EE,13.3,52.5,3,10,E01026874,South Norfolk 014B,E07000149,South Norfolk
IP222EF,2.3,2.4,0.6,0.8,E01026874,South Norfolk 014B,E07000149,South Norfolk
IP222EH,2.9,4.7,0.6,1.1,E01026874,South Norfolk 014B,E07000149,South Norfolk
IP222EJ,39.7,74.2,10.5,20,E01026874,South Norfolk 014B,E07000149,South Norfolk
IP222EN,1.5,3,0.4,0.4,E01026874,South Norfolk 014B,E07000149,South Norfolk
IP222EP,1.5,2.4,0.5,0.9,E01026874,South Norfolk 014B,E07000149,South Norfolk
IP222EQ,19.9,72.3,4.7,20,E01026873,South Norfolk 014A,E07000149,South Norfolk
IP222ER,2.1,3.6,0.5,0.8,E01026874,South Norfolk 014B,E07000149,South Norfolk
IP222ET,2.6,4,0.7,1,E01026874,South Norfolk 014B,E07000149,South Norfolk
IP222EU,20.7,44.9,3.9,12.4,E01026874,South Norfolk 014B,E07000149,South Norfolk
IP222EW,45.8,79.2,12.6,20,E01026874,South Norfolk 014B,E07000149,South Norfolk
IP222EZ,26.1,45.2,7.7,12.5,E01026874,South Norfolk 014B,E07000149,South Norfolk
IP222FA,32.1,79.9,9.5,20,E01026494,Breckland 014D,E07000143,Breckland
IP222FF,6.6,17.1,0.7,1.2,E01026873,South Norfolk 014A,E07000149,South Norfolk
IP222HG,2.9,4.1,0.7,0.9,E01026873,South Norfolk 014A,E07000149,South Norfolk
IP222HL,42.5,79.9,10.6,20,E01026494,Breckland 014D,E07000143,Breckland
IP222HN,15.8,20.5,1.7,2.8,E01026494,Breckland 014D,E07000143,Breckland
IP222HQ,10.8,19.2,1.7,2.2,E01026494,Breckland 014D,E07000143,Breckland
IP222HS,7.4,52.1,1.1,9.5,E01026494,Breckland 014D,E07000143,Breckland
IP222HT,34.5,76.6,7.9,20,E01026494,Breckland 014D,E07000143,Breckland
IP222HW,13.5,55,2.4,10,E01026494,Breckland 014D,E07000143,Breckland
IP222HZ,6.6,9.3,0.9,1.1,E01026494,Breckland 014D,E07000143,Breckland
IP222JA,6.9,12,0.8,1.2,E01026494,Breckland 014D,E07000143,Breckland
IP222JB,11.2,40.5,1.5,7,E01026494,Breckland 014D,E07000143,Breckland
IP222JD,22,55,3.6,10,E01026494,Breckland 014D,E07000143,Breckland
IP222JF,15.6,35.3,3.1,7.6,E01026494,Breckland 014D,E07000143,Breckland
IP222JG,3.5,5.2,0.4,0.4,E01026494,Breckland 014D,E07000143,Breckland
IP222JH,6.2,22.3,1.2,5.8,E01026494,Breckland 014D,E07000143,Breckland
IP222JJ,1.4,2.3,0.4,0.4,E01026494,Breckland 014D,E07000143,Breckland
IP222JN,6.9,13.6,0.9,1.2,E01026494,Breckland 014D,E07000143,Breckland
IP222JP,13.4,45.4,2,6.8,E01026494,Breckland 014D,E07000143,Breckland
IP222JR,3.4,7.4,0.6,1.1,E01026494,Breckland 014D,E07000143,Breckland
IP222JS,10,54.9,1.6,10,E01026494,Breckland 014D,E07000143,Breckland
IP222JX,5.5,7.3,0.4,0.4,E01026494,Breckland 014D,E07000143,Breckland
IP222JY,13.1,23.7,0.7,1.3,E01026494,Breckland 014D,E07000143,Breckland
IP222LG,41.1,74.7,10,16.2,E01026494,Breckland 014D,E07000143,Breckland
IP222LH,49.2,80,12.1,20,E01026494,Breckland 014D,E07000143,Breckland
IP222LJ,58.6,80,15.1,20,E01026494,Breckland 014D,E07000143,Breckland
IP222LL,58.4,79.9,15,20,E01026494,Breckland 014D,E07000143,Breckland
IP222LN,56.8,79.9,15,20,E01026494,Breckland 014D,E07000143,Breckland
IP222LP,46.2,80,10.6,20,E01026494,Breckland 014D,E07000143,Breckland
IP222LR,41,79.6,11.1,20,E01026494,Breckland 014D,E07000143,Breckland
IP222LS,17.5,40,4.3,10,E01026494,Breckland 014D,E07000143,Breckland
IP222LT,28.1,59.2,7,15.9,E01026494,Breckland 014D,E07000143,Breckland
IP222LU,30.7,79,6.7,20,E01026494,Breckland 014D,E07000143,Breckland
IP222LW,45.4,46.9,8.5,10,E01026494,Breckland 014D,E07000143,Breckland
IP222LX,41.1,71.9,9.8,17.9,E01026494,Breckland 014D,E07000143,Breckland
IP222LZ,17.5,55,3.9,10,E01026494,Breckland 014D,E07000143,Breckland
IP222NB,47.3,80,11.5,20,E01026494,Breckland 014D,E07000143,Breckland
IP222ND,42.8,79.9,11.3,20,E01026494,Breckland 014D,E07000143,Breckland
IP222NE,50,79.9,12.5,20,E01026494,Breckland 014D,E07000143,Breckland
IP222NF,34.8,73.3,9.2,20,E01026494,Breckland 014D,E07000143,Breckland
